crash_date,crash_time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,hour,day_of_week,is_weekend,date_str,crashed,temperature,rain,wind_speed,bars,accident_density,severity,time_of_day,is_night,is_rush_hour
2021-05-17,12:13,40.712055,-73.96615,1,0,12,0,0,2021-05-17,1,15.4,0,7.2,128,455.0,1,1,0,0
2022-07-03,4:00,40.712055,-73.800964,0,0,4,6,1,2022-07-03,1,23.6,0,5.2,189,346.0,0,3,1,0
2022-01-02,5:40,40.656693,-73.89464,0,0,5,6,1,2022-01-02,1,11.4,1,31.9,70,617.0,0,0,1,0
2021-12-11,14:36,40.719513,-73.9634,0,0,14,5,1,2021-12-11,1,12.4,0,17.9,15,318.0,0,1,0,0
2021-12-10,20:05,40.681767,-73.96754,1,0,20,4,0,2021-12-10,1,8.7,0,3.2,73,697.0,1,2,0,0
2022-04-02,15:40,40.583702,-73.944626,1,0,15,5,1,2022-04-02,1,6.2,0,18.4,174,228.0,1,1,0,0
2021-05-30,1:28,40.644917,-73.894325,2,0,1,6,1,2021-05-30,1,9.4,1,21.6,158,293.0,1,3,1,0
2021-09-08,8:00,40.90799,-73.90381,0,0,8,2,0,2021-09-08,1,20.7,0,11.7,173,53.0,0,0,0,1
2021-05-30,1:30,40.644753,-73.92493,2,0,1,6,1,2021-05-30,1,9.4,1,21.6,3,527.0,1,3,1,0
2022-02-17,21:15,40.72547,-73.98396,1,0,21,3,0,2022-02-17,1,13.4,0,27.8,20,749.0,1,2,0,0
2021-06-06,11:35,40.5743,-73.98867,2,0,11,6,1,2021-06-06,1,21.4,0,16.9,158,222.0,1,0,0,0
2021-09-25,0:13,40.7162,-73.99191,1,0,0,5,1,2021-09-25,1,18.6,0,9.5,155,866.0,1,3,1,0
2022-04-02,1:50,40.633614,-74.13715,0,0,1,5,1,2022-04-02,1,7.0,0,21.9,42,131.0,0,3,1,0
2021-09-30,16:49,40.71596,-73.951935,1,0,16,3,0,2021-09-30,1,17.4,0,13.9,49,788.0,1,1,0,0
2021-06-24,14:15,40.84935,-73.8712,0,0,14,3,0,2021-06-24,1,21.6,0,6.6,81,306.0,0,1,0,0
2022-06-29,0:20,40.721027,-74.00489,0,0,0,2,0,2022-06-29,1,23.9,0,3.6,31,731.0,0,3,1,0
2021-12-15,8:00,40.652267,-73.92075,1,0,8,2,0,2021-12-15,1,2.6,0,9.6,190,775.0,1,0,0,1
2021-12-18,17:45,40.74315,-73.831924,0,0,17,5,1,2021-12-18,1,5.3,1,9.4,191,231.0,0,2,0,1
2021-04-25,11:25,40.661472,-73.735245,0,0,11,6,1,2021-04-25,1,8.4,1,12.7,169,319.0,0,0,0,0
2021-05-24,20:15,40.8165,-73.946556,0,0,20,0,0,2021-05-24,1,18.0,0,18.8,18,889.0,0,2,0,0
2022-01-01,21:40,40.7447,-74.008354,0,0,21,5,1,2022-01-01,1,11.1,1,5.9,15,256.0,0,2,0,0
2022-04-07,22:30,40.67674,-73.843735,2,0,22,3,0,2022-04-07,1,9.6,1,38.1,192,295.0,1,3,1,0
2021-04-23,7:41,40.763645,-73.790276,0,0,7,4,0,2021-04-23,1,3.3,0,18.2,140,123.0,0,0,0,1
2022-04-01,6:25,40.76118,-73.95791,0,0,6,4,0,2022-04-01,1,14.4,1,8.9,162,649.0,0,0,0,0
2021-05-05,8:40,40.802753,-73.93358,0,0,8,2,0,2021-05-05,1,11.2,1,10.7,47,780.0,0,0,0,1
2022-01-05,0:06,40.64076,-73.930214,0,0,0,2,0,2022-01-05,1,-0.3,0,9.4,109,431.0,0,3,1,0
2021-09-18,6:00,40.70778,-73.79341,1,0,6,5,1,2021-09-18,1,20.1,0,10.7,64,421.0,1,0,0,0
2021-06-28,0:08,40.68738,-73.92089,0,0,0,0,0,2021-06-28,1,25.9,0,24.4,68,614.0,0,3,1,0
2021-06-11,14:00,40.831913,-73.93094,0,0,14,4,0,2021-06-11,1,18.5,0,10.9,9,626.0,0,1,0,0
2021-06-01,13:16,40.80573,-73.93855,1,0,13,1,0,2021-06-01,1,16.5,0,4.5,195,950.0,1,1,0,0
2021-05-26,14:30,40.651405,-73.758896,0,0,14,2,0,2021-05-26,1,22.0,0,15.7,20,55.0,0,1,0,0
2021-12-19,0:30,40.644863,-74.01748,1,0,0,6,1,2021-12-19,1,8.9,0,5.8,56,445.0,1,3,1,0
2022-03-26,23:32,40.739384,-73.82268,0,0,23,5,1,2022-03-26,1,8.1,0,18.5,59,158.0,0,3,1,0
2021-06-18,8:00,40.71071,-73.793045,0,0,8,4,0,2021-06-18,1,13.0,0,10.4,36,412.0,0,0,0,1
2021-06-16,16:19,40.85114,-73.788475,1,0,16,2,0,2021-06-16,1,22.7,0,17.8,99,17.0,1,1,0,0
2021-06-24,9:00,40.673065,-73.95586,0,0,9,3,0,2021-06-24,1,14.1,0,6.2,95,672.0,0,0,0,1
2021-05-20,8:12,40.82839,-73.916916,0,0,8,3,0,2021-05-20,1,12.6,0,7.7,199,718.0,0,0,0,1
2021-09-23,14:45,40.613415,-74.07006,0,0,14,3,0,2021-09-23,1,25.0,0,33.2,32,94.0,0,1,0,0
2021-05-30,11:20,40.675938,-73.86823,1,0,11,6,1,2021-05-30,1,9.5,1,20.9,180,530.0,1,0,0,0
2021-09-17,6:15,40.757355,-73.73887,1,0,6,4,0,2021-09-17,1,20.5,0,14.3,164,162.0,1,0,0,0
2021-05-01,17:55,40.799984,-73.944855,0,0,17,5,1,2021-05-01,1,15.0,0,26.6,82,927.0,0,2,0,1
2021-05-15,17:59,40.79722,-73.96993,2,0,17,5,1,2021-05-15,1,22.5,0,5.8,44,356.0,1,2,0,1
2021-04-24,23:00,40.822834,-73.941925,2,0,23,5,1,2021-04-24,1,13.1,0,20.2,130,794.0,1,3,1,0
2021-09-18,20:15,40.8359271,-73.9029039,1,0,20,5,1,2021-09-18,1,27.0,0,10.0,49,589.0,1,2,0,0
2021-09-24,17:00,40.708805,-73.92577,2,0,17,4,0,2021-09-24,1,21.5,0,11.4,54,441.0,1,2,0,1
2021-10-06,12:47,40.685463,-73.9506,0,0,12,2,0,2021-10-06,1,16.6,0,4.4,26,695.0,0,1,0,0
2021-06-15,9:01,40.632023,-73.88773,0,0,9,1,0,2021-06-15,1,17.9,1,5.8,162,226.0,0,0,0,1
2021-09-19,22:00,40.74763,-73.88394,1,0,22,6,1,2021-09-19,1,23.0,0,5.5,181,566.0,1,3,1,0
2021-05-07,6:15,40.66708,-73.81033,1,0,6,4,0,2021-05-07,1,8.9,0,10.8,30,270.0,1,0,0,0
2021-05-09,13:13,40.855045,-73.89045,1,0,13,6,1,2021-05-09,1,11.4,0,10.8,41,685.0,1,1,0,0
2021-06-24,19:57,40.648643,-73.96075,1,0,19,3,0,2021-06-24,1,21.9,0,21.3,100,600.0,1,2,0,1
2021-06-03,18:30,40.666405,-73.74661,0,0,18,3,0,2021-06-03,1,21.0,0,9.8,106,402.0,0,2,0,1
2021-06-28,17:30,40.902355,-73.84569,0,0,17,0,0,2021-06-28,1,32.0,0,15.8,39,204.0,0,2,0,1
2021-12-21,10:15,40.67001,-73.899635,0,0,10,1,0,2021-12-21,1,-0.8,0,14.0,151,911.0,0,0,0,0
2021-06-17,20:45,40.86223,-73.91116,0,0,20,3,0,2021-06-17,1,24.0,0,7.6,136,658.0,0,2,0,0
2021-12-17,11:50,40.778893,-73.80558,1,0,11,4,0,2021-12-17,1,13.1,0,19.9,52,76.0,1,0,0,0
2021-09-28,19:20,40.815296,-73.86058,0,0,19,1,0,2021-09-28,1,21.0,1,13.6,176,129.0,0,2,0,1
2021-06-28,19:38,40.701626,-73.944176,0,0,19,0,0,2021-06-28,1,29.2,0,21.5,141,758.0,0,2,0,1
2021-05-16,4:00,40.64425,-73.96114,0,0,4,6,1,2021-05-16,1,14.6,0,13.4,33,541.0,0,3,1,0
2021-04-15,17:55,40.679276,-73.92906,0,0,17,3,0,2021-04-15,1,10.1,1,18.9,20,726.0,0,2,0,1
2021-05-04,11:50,40.713577,-73.99607,1,0,11,1,0,2021-05-04,1,12.1,0,11.3,114,694.0,1,0,0,0
2021-06-06,19:00,40.852524,-73.88432,0,0,19,6,1,2021-06-06,1,30.5,1,14.1,32,446.0,0,2,0,1
2021-06-29,9:45,40.63396,-74.01476,0,0,9,1,0,2021-06-29,1,24.0,1,19.8,58,447.0,0,0,0,1
2021-04-05,16:20,40.628204,-74.01286,1,0,16,0,0,2021-04-05,1,14.3,0,27.0,134,332.0,1,1,0,0
2022-04-05,15:15,40.707275,-73.79265,0,0,15,1,0,2022-04-05,1,9.9,0,6.2,46,434.0,0,1,0,0
2021-05-10,15:00,40.620434,-74.024475,0,0,15,0,0,2021-05-10,1,12.2,0,17.9,85,272.0,0,1,0,0
2021-09-10,10:53,40.75337,-73.974655,0,0,10,4,0,2021-09-10,1,16.6,0,16.6,102,816.0,0,0,0,0
2022-03-25,14:00,40.61763,-74.133575,0,0,14,4,0,2022-03-25,1,10.1,0,6.5,138,85.0,0,1,0,0
2022-09-21,12:00,40.64316,-74.01922,2,0,12,2,0,2022-09-21,1,18.2,0,8.0,179,452.0,1,1,0,0
2021-09-13,16:54,40.838196,-73.901184,0,0,16,0,0,2021-09-13,1,27.8,0,13.7,191,606.0,0,1,0,0
2022-09-22,16:51,0.0,0.0,1,0,16,3,0,2022-09-22,1,25.4,0,15.7,136,435.0,1,1,0,0
2021-09-12,15:53,40.66495,-73.993355,1,0,15,6,1,2021-09-12,1,24.1,0,21.6,197,372.0,1,1,0,0
2021-12-27,1:00,40.661835,-73.893105,2,0,1,0,0,2021-12-27,1,4.5,0,18.0,99,813.0,1,3,1,0
2021-06-24,11:30,40.641182,-73.9712,4,0,11,3,0,2021-06-24,1,16.5,0,4.4,151,411.0,1,0,0,0
2021-06-26,12:40,40.71793,-73.881256,0,0,12,5,1,2021-06-26,1,22.1,1,11.7,66,118.0,0,1,0,0
2021-06-23,19:35,40.753475,-73.99254,0,0,19,2,0,2021-06-23,1,22.9,0,14.6,87,880.0,0,2,0,1
2021-06-30,2:00,40.657135,-73.90365,1,0,2,2,0,2021-06-30,1,28.4,0,8.1,3,563.0,1,3,1,0
2021-07-02,15:15,40.65772,-73.89637,0,0,15,4,0,2021-07-02,1,23.0,1,3.5,158,662.0,0,1,0,0
2021-06-15,17:15,40.683933,-73.91228,0,0,17,1,0,2021-06-15,1,25.0,0,10.2,42,689.0,0,2,0,1
2021-05-03,1:26,40.8451,-73.91878,0,0,1,0,0,2021-05-03,1,19.2,0,21.1,190,845.0,0,3,1,0
2021-09-15,14:16,40.70359,-74.01236,0,0,14,2,0,2021-09-15,1,26.0,0,14.3,121,181.0,0,1,0,0
2021-09-15,5:00,40.76565,-73.837425,0,0,5,2,0,2021-09-15,1,21.6,0,14.1,133,300.0,0,0,1,0
2021-04-22,20:50,40.6763,-73.91927,0,0,20,3,0,2021-04-22,1,7.9,0,34.2,42,906.0,0,2,0,0
2021-06-09,22:45,40.838203,-73.9302,0,0,22,2,0,2021-06-09,1,28.6,1,4.2,13,676.0,0,3,1,0
2021-05-05,14:35,40.718716,-73.79406,0,0,14,2,0,2021-05-05,1,12.4,0,8.3,37,205.0,0,1,0,0
2021-08-18,1:15,40.897015,-73.872574,0,0,1,2,0,2021-08-18,1,22.8,0,8.7,88,151.0,0,3,1,0
2021-10-03,14:34,40.891384,-73.83929,0,0,14,6,1,2021-10-03,1,19.2,0,6.6,111,211.0,0,1,0,0
2021-06-17,10:15,40.667076,-73.78266,0,0,10,3,0,2021-06-17,1,12.7,0,7.7,197,307.0,0,0,0,0
2022-02-20,9:43,40.727474,-73.7398,0,0,9,6,1,2022-02-20,1,-6.6,0,16.9,134,104.0,0,0,0,1
2021-12-17,12:38,40.757034,-73.87133,1,0,12,4,0,2021-12-17,1,11.3,0,16.3,35,526.0,1,1,0,0
2021-04-17,0:25,40.67739,-73.7398,0,0,0,5,1,2021-04-17,1,7.3,1,11.7,199,222.0,0,3,1,0
2021-04-30,20:05,40.7244,-73.84981,0,0,20,4,0,2021-04-30,1,17.7,0,37.0,63,187.0,0,2,0,0
2021-06-18,5:40,40.675735,-73.89686,2,0,5,4,0,2021-06-18,1,16.0,0,7.4,120,876.0,1,0,1,0
2021-09-21,15:07,40.7118,-73.94224,1,0,15,1,0,2021-09-21,1,21.9,0,9.7,1,706.0,1,1,0,0
2021-05-25,14:30,40.666008,-73.8886,1,0,14,1,0,2021-05-25,1,17.0,0,15.6,13,827.0,1,1,0,0
2021-05-12,16:23,40.61891,-73.96116,0,0,16,2,0,2021-05-12,1,15.4,0,18.6,76,355.0,0,1,0,0
2021-06-27,4:15,40.657753,-73.89612,0,0,4,6,1,2021-06-27,1,22.6,0,19.1,1,682.0,0,3,1,0
2021-04-19,19:33,40.655754,-73.92403,1,0,19,0,0,2021-04-19,1,15.0,0,13.7,92,785.0,1,2,0,1
2021-04-15,2:00,40.605595,-73.98404,0,0,2,3,0,2021-04-15,1,13.3,0,18.6,110,340.0,0,3,1,0
2021-12-10,5:10,40.59907,-73.90498,0,0,5,4,0,2021-12-10,1,4.2,0,13.3,77,81.0,0,0,1,0
2022-09-16,9:30,40.755833,-73.92816,0,0,9,4,0,2022-09-16,1,12.4,0,9.2,154,403.0,0,0,0,1
2021-05-19,19:46,40.730366,-73.91388,0,0,19,2,0,2021-05-19,1,29.6,0,16.5,197,254.0,0,2,0,1
2021-12-17,7:37,40.692482,-73.9203,0,0,7,4,0,2021-12-17,1,13.5,0,22.0,53,734.0,0,0,0,1
2020-06-06,22:01,40.69642,-73.95978,0,0,22,5,1,2020-06-06,1,27.2,1,15.5,177,647.0,0,3,1,0
2021-09-16,15:53,40.683548,-73.92619,0,0,15,3,0,2021-09-16,1,23.3,0,22.5,89,720.0,0,1,0,0
2021-06-23,23:17,40.700516,-73.89799,1,0,23,2,0,2021-06-23,1,22.8,0,3.9,161,355.0,1,3,1,0
2021-06-19,10:52,40.657063,-73.90751,0,0,10,5,1,2021-06-19,1,20.0,0,16.2,131,607.0,0,0,0,0
2021-07-08,15:30,40.64366,-73.90067,1,0,15,3,0,2021-07-08,1,26.9,0,12.0,34,396.0,1,1,0,0
2021-12-18,0:00,40.709312,-73.90939,0,0,0,5,1,2021-12-18,1,6.9,0,12.0,157,382.0,0,3,1,0
2021-05-03,13:15,40.577118,-74.001114,0,0,13,0,0,2021-05-03,1,15.4,0,10.0,105,96.0,0,1,0,0
2021-05-17,0:00,40.620525,-73.95929,0,0,0,0,0,2021-05-17,1,15.6,0,3.9,173,308.0,0,3,1,0
2021-10-01,0:00,40.67435,-73.906105,1,0,0,4,0,2021-10-01,1,15.4,0,5.8,26,957.0,1,3,1,0
2020-06-11,2:30,40.67743,-73.87591,0,0,2,3,0,2020-06-11,1,21.3,0,26.1,96,613.0,0,3,1,0
2021-09-21,14:56,40.766357,-73.7811,1,0,14,1,0,2021-09-21,1,20.5,0,10.1,59,126.0,1,1,0,0
2021-12-31,20:20,40.683437,-73.74787,0,0,20,4,0,2021-12-31,1,9.9,0,11.2,45,178.0,0,2,0,0
2021-05-25,15:10,40.83945,-73.91209,0,0,15,1,0,2021-05-25,1,18.7,0,17.0,97,847.0,0,1,0,0
2021-04-28,6:00,40.84018,-73.92647,0,0,6,2,0,2021-04-28,1,10.1,0,6.2,189,745.0,0,0,0,0
2021-04-18,17:30,40.76167,-73.79241,0,0,17,6,1,2021-04-18,1,14.5,0,13.1,30,131.0,0,2,0,1
2021-06-29,16:30,40.63011,-74.01001,0,0,16,1,0,2021-06-29,1,30.5,0,11.1,187,350.0,0,1,0,0
2022-01-07,9:00,40.85611,-73.93141,0,0,9,4,0,2022-01-07,1,-1.5,0,17.4,49,381.0,0,0,0,1
2022-03-31,19:53,40.684143,-73.86152,1,0,19,3,0,2022-03-31,1,13.1,0,37.5,7,340.0,1,2,0,1
2021-09-19,21:03,40.617897,-74.02931,0,0,21,6,1,2021-09-19,1,23.2,0,9.3,84,235.0,0,2,0,0
2021-06-16,15:51,40.71546,-74.00594,0,0,15,2,0,2021-06-16,1,22.2,0,20.5,32,657.0,0,1,0,0
2021-09-20,9:40,40.876015,-73.85151,1,0,9,0,0,2021-09-20,1,17.8,0,2.0,198,351.0,1,0,0,1
2021-12-26,18:20,40.76152,-73.83293,0,0,18,6,1,2021-12-26,1,8.2,0,20.4,149,378.0,0,2,0,1
2021-05-22,19:25,40.633682,-73.89868,1,0,19,5,1,2021-05-22,1,30.7,0,20.4,70,315.0,1,2,0,1
2021-10-05,14:05,40.65543,-74.003265,0,0,14,1,0,2021-10-05,1,16.7,0,14.0,82,307.0,0,1,0,0
2021-05-18,11:05,40.69193,-73.91031,1,0,11,1,0,2021-05-18,1,13.6,0,12.6,70,597.0,1,0,0,0
2021-04-30,16:45,40.68344,-73.7347,0,0,16,4,0,2021-04-30,1,17.7,1,34.8,76,174.0,0,1,0,0
2021-06-26,15:50,40.833076,-73.89731,0,0,15,5,1,2021-06-26,1,25.5,1,15.6,53,487.0,0,1,0,0
2021-09-21,16:09,0.0,0.0,2,0,16,1,0,2021-09-21,1,25.6,0,17.9,32,435.0,1,1,0,0
2021-05-13,7:05,40.66551,-73.992775,0,0,7,3,0,2021-05-13,1,9.1,0,11.4,180,385.0,0,0,0,1
2022-01-03,19:54,40.808662,-73.921875,0,0,19,0,0,2022-01-03,1,-2.5,0,24.5,68,719.0,0,2,0,1
2021-06-02,17:21,40.62731,-73.941826,1,0,17,2,0,2021-06-02,1,18.2,0,19.4,52,349.0,1,2,0,1
2021-09-13,13:27,40.671597,-73.88018,2,0,13,0,0,2021-09-13,1,25.0,0,16.3,148,709.0,1,1,0,0
2021-04-14,13:00,40.633114,-73.94928,0,0,13,2,0,2021-04-14,1,11.8,0,5.4,54,396.0,0,1,0,0
2021-05-30,0:00,40.693874,-73.91777,0,0,0,6,1,2021-05-30,1,9.8,0,22.9,90,731.0,0,3,1,0
2022-04-01,2:47,40.884777,-73.85877,3,0,2,4,0,2022-04-01,1,16.1,0,29.9,127,416.0,1,3,1,0
2021-05-30,12:36,40.697674,-73.898384,0,0,12,6,1,2021-05-30,1,9.2,1,21.5,108,355.0,0,1,0,0
2021-04-30,19:00,40.63006,-73.935524,0,0,19,4,0,2021-04-30,1,17.9,1,39.1,71,398.0,0,2,0,1
2021-12-18,11:50,40.690647,-73.90805,0,0,11,5,1,2021-12-18,1,5.0,0,11.0,136,511.0,0,0,0,0
2022-04-07,8:48,40.676014,-73.89398,0,0,8,3,0,2022-04-07,1,7.3,1,13.9,198,841.0,0,0,0,1
2022-08-12,21:39,40.863113,-73.920616,1,0,21,4,0,2022-08-12,1,28.5,0,10.8,179,539.0,1,2,0,0
2021-05-13,11:25,40.897175,-73.84293,1,0,11,3,0,2021-05-13,1,8.7,0,10.1,29,247.0,1,0,0,0
2021-10-05,14:00,40.804672,-73.93816,0,0,14,1,0,2021-10-05,1,16.1,0,12.8,114,932.0,0,1,0,0
2021-04-23,19:43,40.80297,-73.96387,0,0,19,4,0,2021-04-23,1,15.2,0,27.3,22,400.0,0,2,0,1
2022-03-27,8:30,40.786556,-73.946594,0,0,8,6,1,2022-03-27,1,3.2,0,18.4,6,688.0,0,0,0,1
2021-04-30,17:09,40.763332,-73.864105,0,0,17,4,0,2021-04-30,1,18.6,0,36.6,42,296.0,0,2,0,1
2021-09-05,14:50,40.78316,-73.98048,1,0,14,6,1,2021-09-05,1,22.6,0,12.8,54,359.0,1,1,0,0
2021-05-06,5:38,40.664413,-73.81504,0,0,5,3,0,2021-05-06,1,10.6,0,21.4,196,244.0,0,0,1,0
2021-12-31,10:35,40.647243,-73.96048,0,0,10,4,0,2021-12-31,1,7.6,0,4.6,37,631.0,0,0,0,0
2021-05-18,15:30,40.7466,-73.76503,1,0,15,1,0,2021-05-18,1,23.5,0,12.1,19,139.0,1,1,0,0
2021-06-16,20:20,40.66182,-73.88015,0,0,20,2,0,2021-06-16,1,23.5,0,18.6,179,567.0,0,2,0,0
2021-10-17,0:00,40.7549943,-73.7453486,0,0,0,6,1,2021-10-17,1,19.3,1,14.7,130,158.0,0,3,1,0
2021-04-29,18:00,40.678364,-73.77949,0,0,18,3,0,2021-04-29,1,17.8,0,15.8,39,227.0,0,2,0,1
2021-05-17,13:40,40.690765,-73.92429,1,0,13,0,0,2021-05-17,1,17.4,0,7.3,107,696.0,1,1,0,0
2021-09-20,15:55,0.0,0.0,0,0,15,0,0,2021-09-20,1,25.4,0,15.0,16,435.0,0,1,0,0
2022-01-14,16:10,40.71126,-73.899864,0,0,16,4,0,2022-01-14,1,5.2,0,31.1,142,242.0,0,1,0,0
2021-09-15,7:50,40.741127,-73.97503,1,0,7,2,0,2021-09-15,1,21.6,0,11.5,175,612.0,1,0,0,1
2021-05-01,6:05,40.674206,-73.85649,0,0,6,5,1,2021-05-01,1,6.2,0,34.8,171,285.0,0,0,0,0
2021-10-02,14:00,40.770306,-73.91901,2,0,14,5,1,2021-10-02,1,17.0,0,13.9,112,484.0,1,1,0,0
2021-12-23,9:20,40.804905,-73.91883,1,0,9,3,0,2021-12-23,1,-2.0,0,12.3,12,549.0,1,0,0,1
2021-05-23,17:25,40.850132,-73.91162,0,0,17,6,1,2021-05-23,1,30.5,0,21.4,154,882.0,0,2,0,1
2022-06-26,23:30,40.707523,-73.96115,0,0,23,6,1,2022-06-26,1,25.1,0,33.3,44,655.0,0,3,1,0
2022-01-10,5:50,40.713062,-73.90891,0,0,5,0,0,2022-01-10,1,4.0,0,18.7,14,290.0,0,0,1,0
2021-10-04,17:00,40.702023,-73.95583,1,0,17,0,0,2021-10-04,1,22.1,1,15.7,22,791.0,1,2,0,1
2021-07-01,23:00,40.705425,-73.78258,1,0,23,3,0,2021-07-01,1,22.5,1,9.5,58,341.0,1,3,1,0
2021-09-19,10:10,40.855556,-73.92918,0,0,10,6,1,2021-09-19,1,17.2,0,15.5,13,463.0,0,0,0,0
2021-05-08,19:55,40.6863,-73.93025,0,0,19,5,1,2021-05-08,1,11.7,0,19.5,157,638.0,0,2,0,1
2021-06-05,20:49,40.647114,-73.92695,1,0,20,5,1,2021-06-05,1,31.2,0,19.8,115,607.0,1,2,0,0
2021-04-24,5:00,40.87721,-73.90074,1,0,5,5,1,2021-04-24,1,8.8,0,13.0,135,423.0,1,0,1,0
2021-04-15,12:00,40.708363,-73.87203,0,0,12,3,0,2021-04-15,1,12.4,1,5.4,30,145.0,0,1,0,0
2021-06-07,15:00,40.88955,-73.84524,0,0,15,0,0,2021-06-07,1,28.5,0,10.0,194,280.0,0,1,0,0
2021-04-25,20:46,40.662674,-73.94562,2,0,20,6,1,2021-04-25,1,15.6,0,18.4,2,628.0,1,2,0,0
2021-07-02,16:40,40.672966,-73.941864,0,0,16,4,0,2021-07-02,1,23.3,1,6.5,89,792.0,0,1,0,0
2021-05-16,14:50,40.858677,-73.83309,0,0,14,6,1,2021-05-16,1,18.9,0,3.9,63,163.0,0,1,0,0
2021-06-02,13:00,40.7155,-73.75532,0,0,13,2,0,2021-06-02,1,19.5,0,3.0,0,260.0,0,1,0,0
2021-07-02,7:24,40.85132,-73.90842,1,0,7,4,0,2021-07-02,1,22.2,1,9.7,83,958.0,1,0,0,1
2021-05-29,20:40,40.8068,-73.94993,0,0,20,5,1,2021-05-29,1,11.2,1,28.8,56,870.0,0,2,0,0
2021-09-18,9:00,40.726677,-73.90736,0,0,9,5,1,2021-09-18,1,19.5,0,8.6,49,235.0,0,0,0,1
2022-04-08,4:05,40.755657,-73.884445,0,0,4,4,0,2022-04-08,1,10.9,1,18.4,15,494.0,0,3,1,0
2021-10-07,15:15,40.686756,-73.9938,0,0,15,3,0,2021-10-07,1,20.1,1,3.1,122,491.0,0,1,0,0
2021-12-27,19:05,40.601864,-74.00232,0,0,19,0,0,2021-12-27,1,2.1,0,1.6,114,338.0,0,2,0,1
2021-09-20,15:00,40.7606,-73.964325,1,0,15,0,0,2021-09-20,1,22.0,0,4.2,156,786.0,1,1,0,0
2021-10-02,13:00,40.667522,-73.78063,1,0,13,5,1,2021-10-02,1,15.6,0,13.7,173,344.0,1,1,0,0
2021-05-17,14:30,40.70472,-73.940285,0,0,14,0,0,2021-05-17,1,19.5,0,5.3,49,729.0,0,1,0,0
2021-07-05,23:00,40.686504,-73.874954,0,0,23,0,0,2021-07-05,1,24.6,0,20.5,144,320.0,0,3,1,0
2021-05-16,21:20,40.823257,-73.94293,0,0,21,6,1,2021-05-16,1,19.8,0,14.7,89,768.0,0,2,0,0
2021-05-28,20:00,40.80719,-73.92431,1,0,20,4,0,2021-05-28,1,17.6,1,21.6,163,631.0,1,2,0,0
2022-01-05,5:33,40.69078,-73.72728,0,0,5,2,0,2022-01-05,1,0.2,0,15.2,47,148.0,0,0,1,0
2021-04-22,8:26,40.820255,-73.94562,0,0,8,3,0,2021-04-22,1,1.9,0,19.8,73,796.0,0,0,0,1
2021-06-13,16:40,40.698757,-73.91885,0,0,16,6,1,2021-06-13,1,23.0,0,10.7,143,673.0,0,1,0,0
2022-03-30,3:28,40.717834,-73.75159,0,0,3,2,0,2022-03-30,1,-1.1,0,14.6,83,239.0,0,3,1,0
2021-04-25,16:40,40.6338,-73.8897,5,0,16,6,1,2021-04-25,1,12.1,0,20.1,67,262.0,1,1,0,0
2021-05-15,9:10,40.583725,-73.89372,1,0,9,5,1,2021-05-15,1,11.3,0,9.3,27,11.0,1,0,0,1
2021-12-30,8:25,40.78417,-73.84675,0,0,8,3,0,2021-12-30,1,5.8,1,6.1,117,147.0,0,0,0,1
2021-09-15,16:30,40.583298,-74.099915,0,0,16,2,0,2021-09-15,1,28.5,0,11.8,111,123.0,0,1,0,0
2021-05-14,3:00,40.61403,-73.974,0,0,3,4,0,2021-05-14,1,12.6,0,13.0,122,371.0,0,3,1,0
2022-03-07,7:30,40.73957,-73.86705,3,0,7,0,0,2022-03-07,1,15.1,0,18.1,118,573.0,1,0,0,1
2022-02-19,1:15,40.701763,-73.9276,1,0,1,5,1,2022-02-19,1,-0.6,0,13.0,168,711.0,1,3,1,0
2021-09-27,0:00,40.638103,-74.077934,1,0,0,0,0,2021-09-27,1,19.1,0,14.8,132,164.0,1,3,1,0
2022-06-29,8:50,40.6794,-73.8586,0,0,8,2,0,2022-06-29,1,18.0,0,6.5,77,317.0,0,0,0,1
2021-05-19,18:10,40.83421,-73.8844,0,0,18,2,0,2021-05-19,1,28.5,0,12.2,177,621.0,0,2,0,1
2022-04-03,2:51,40.71539,-73.933914,1,0,2,6,1,2022-04-03,1,5.0,0,8.4,191,357.0,1,3,1,0
2022-09-14,7:54,40.89193,-73.848076,0,0,7,2,0,2022-09-14,1,17.2,0,11.2,143,379.0,0,0,0,1
2022-01-14,18:00,40.87182,-73.861374,1,0,18,4,0,2022-01-14,1,4.2,0,31.4,97,359.0,1,2,0,1
2021-12-11,0:25,40.730366,-73.91388,0,0,0,5,1,2021-12-11,1,5.4,0,5.6,88,254.0,0,3,1,0
2021-05-19,19:30,40.728573,-73.998535,0,0,19,2,0,2021-05-19,1,28.6,0,15.2,67,737.0,0,2,0,1
2021-09-16,18:40,40.715927,-73.80889,2,0,18,3,0,2021-09-16,1,23.5,0,16.3,115,250.0,1,2,0,1
2021-10-07,8:30,40.62343,-73.91023,0,0,8,3,0,2021-10-07,1,17.4,0,2.2,32,150.0,0,0,0,1
2021-05-07,12:25,40.694,-73.92351,0,0,12,4,0,2021-05-07,1,11.1,0,8.4,179,744.0,0,1,0,0
2021-05-25,8:34,40.696205,-73.91782,1,0,8,1,0,2021-05-25,1,13.4,0,6.8,140,746.0,1,0,0,1
2021-04-28,0:00,40.66566,-73.767624,0,0,0,2,0,2021-04-28,1,9.8,0,7.9,46,378.0,0,3,1,0
